lc,pi,ma,nbd,ml,d,mi,fo,r,e,label
1.1666666666666667,1.5047169811320753,1.5,1.0,1.0,0.0,-0.7061439438267993,0.3333333333333333,-0.3375000000000001,0.0,3.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,1.1204212990052658,-0.6666666666666666,0.8375,0.0,3.0
-0.3333333333333333,-0.11792452830188677,-0.5,-1.0,0.0,0.9379310344827587,0.3438267992978348,-0.3333333333333333,0.8375,0.613909216152869,3.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.8124049151550605,-0.6666666666666666,0.825,0.0,1.0
-0.3333333333333333,-0.11792452830188677,-0.5,-1.0,0.0,0.0,0.32978349912229366,0.3333333333333333,0.1625,0.0,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.8124049151550605,-0.6666666666666666,0.825,0.0,2.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.6434172030427149,-0.3333333333333333,0.4875,0.0,1.0
-0.3333333333333333,-0.11792452830188677,-0.5,-1.0,0.0,0.0,0.3513165593914566,0.0,0.6000000000000001,0.0,3.0
-0.16666666666666666,-0.15566037735849056,-0.5,-1.0,0.0,0.0,0.17437097717963684,0.3333333333333333,-0.23750000000000002,0.0,1.0
0.0,-0.11792452830188677,-0.5,-1.0,0.0,0.0,0.0999414862492681,-0.6666666666666666,-0.17500000000000004,0.0,1.0
0.8333333333333334,0.26886792452830194,1.5,1.0,1.3333333333333333,0.0,-0.5942656524283206,0.0,-0.3125,0.0,1.0
-0.3333333333333333,-0.11792452830188677,-0.5,-1.0,0.0,0.0,0.4795787009947337,-0.6666666666666666,0.825,0.0,0.0
-0.16666666666666666,-0.15566037735849056,-0.5,-1.0,0.0,0.0,0.3410181392627264,0.0,0.6750000000000002,0.0,1.0
-0.5,-0.2216981132075472,0.0,-1.0,1.0,0.0,0.5736688121708596,-0.3333333333333333,0.85,0.0,3.0
1.1666666666666667,1.4292452830188678,0.0,1.0,1.3333333333333333,1.1172413793103448,-0.8273844353423049,1.3333333333333333,0.43750000000000006,2.178168220285914,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.7581041544763012,-0.6666666666666666,0.7250000000000002,0.0,1.0
-0.16666666666666666,-0.15566037735849056,-0.5,-1.0,0.0,2.206896551724138,0.09385605617320043,-0.3333333333333333,0.825,2.0054749422984024,3.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.6532475131655928,-0.6666666666666666,0.6625000000000001,0.0,1.0
-0.3333333333333333,-0.11792452830188677,0.0,-1.0,0.6666666666666666,1.296551724137931,0.35927442949093,-0.3333333333333333,0.7625000000000002,0.7578322091213255,1.0
0.3333333333333333,0.6650943396226414,0.5,0.0,0.0,1.1379310344827587,-0.37519016968987695,0.0,-0.4,1.502209658084486,1.0
0.8333333333333334,1.7216981132075468,1.0,1.0,0.6666666666666666,1.0344827586206897,-0.6237565827969571,0.0,0.45000000000000007,1.3454760158165,1.0
1.1666666666666667,1.146226415094339,0.5,1.0,1.3333333333333333,1.3793103448275863,-0.8334698654183732,1.3333333333333333,-0.4,2.640496681039881,2.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.8910473961380918,-0.6666666666666666,0.4,0.0,3.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.9729666471620824,0.0,0.8375,0.0,1.0
0.3333333333333333,0.6650943396226414,0.0,0.0,0.0,1.006896551724138,-0.27969572849619684,0.0,-0.325,0.9399008784956434,2.0
0.8333333333333334,0.5141509433962262,0.0,0.0,0.0,0.0,-0.7323581041544758,2.0,-0.3625000000000001,0.0,1.0
-0.16666666666666666,-0.15566037735849056,-0.5,-1.0,0.0,0.0,0.39625511995318896,-0.3333333333333333,0.19999999999999998,0.0,1.0
-0.5,-0.2216981132075472,0.0,-1.0,0.6666666666666666,0.0,0.7566998244587471,-0.6666666666666666,0.85,0.0,1.0
1.5,1.2783018867924525,0.5,1.0,2.0,2.4,-0.9888823873610293,2.3333333333333335,-0.4,5.563113918162138,2.0
1.3333333333333333,0.740566037735849,0.5,0.0,0.0,0.0,-0.9678174370977173,2.3333333333333335,-0.4,0.0,1.0
0.8333333333333334,-0.3254716981132074,-0.5,-1.0,0.0,0.0,-0.6855471035693382,1.3333333333333333,-0.26250000000000007,0.0,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.6939730836746626,0.0,0.8125,0.0,1.0
0.8333333333333334,0.9103773584905657,0.0,0.0,0.6666666666666666,1.5379310344827586,-0.6289057928613222,0.6666666666666666,-0.375,2.23513624733857,2.0
0.16666666666666666,1.1367924528301885,0.0,0.0,1.6666666666666667,0.9448275862068967,-0.25488589818607393,1.0,-0.3875,1.2044873056484946,2.0
-0.16666666666666666,-0.15566037735849056,0.5,-1.0,1.3333333333333333,2.4551724137931035,0.08308952603861863,-0.3333333333333333,0.025000000000000026,2.1314343990982447,1.0
-0.16666666666666666,-0.4952830188679243,-0.5,-1.0,0.0,0.0,0.5858396723229949,-1.0,0.85,0.0,1.0
0.3333333333333333,0.4952830188679243,0.0,0.0,0.6666666666666666,1.206896551724138,-0.27314218841427756,-0.3333333333333333,-0.3375000000000001,1.0967776565099927,1.0
1.3333333333333333,-0.2783018867924527,0.0,0.0,0.6666666666666666,0.0,-0.9696898771211231,2.6666666666666665,-0.4,0.0,2.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.9027501462843762,-0.6666666666666666,0.4,0.0,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.9729666471620824,-0.6666666666666666,0.3875,0.0,3.0
2.0,1.1084905660377353,0.0,1.0,0.6666666666666666,1.2344827586206897,-1.0450555880631944,1.3333333333333333,-0.3875,2.137589236191874,3.0
1.0,1.55188679245283,0.5,1.0,1.3333333333333333,0.0,-0.7524868344060852,2.0,-0.4,0.0,3.0
-0.3333333333333333,-0.3726415094339622,-0.5,-1.0,0.0,0.0,0.44493856056173153,0.0,0.4,0.0,1.0
0.6666666666666666,0.6367924528301884,0.5,0.0,0.6666666666666666,0.0,-0.5643066120538327,0.3333333333333333,-0.375,0.0,1.0
0.16666666666666666,-0.2971698113207546,0.5,-1.0,2.0,0.0,-0.3967232299590406,1.3333333333333333,-0.3875,0.0,1.0
0.8333333333333334,0.1650943396226413,0.5,0.0,0.6666666666666666,0.993103448275862,-0.6209479227618487,0.6666666666666666,-0.3500000000000001,1.3403231289474156,1.0
1.0,1.4858490566037734,0.5,1.0,1.6666666666666667,1.7448275862068965,-0.6813341135166764,0.0,-0.28750000000000003,2.290028806068956,1.0
0.5,0.7783018867924528,0.5,0.0,1.3333333333333333,0.0,-0.3662960795787009,1.3333333333333333,-0.375,0.0,0.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.5881802223522523,-0.6666666666666666,-0.13750000000000004,0.0,3.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.83253364540667,-0.6666666666666666,0.85,0.0,1.0
-0.3333333333333333,-0.3726415094339622,-0.5,-1.0,0.0,0.0,0.6846108835576357,-1.0,0.7875,0.0,1.0
-0.16666666666666666,-0.15566037735849056,-0.5,-1.0,0.0,0.0,0.31012287887653583,-0.3333333333333333,-0.1875,0.0,1.0
0.6666666666666666,1.8632075471698104,0.5,1.0,1.3333333333333333,1.2275862068965517,-0.4046811000585134,-1.0,-0.1625,0.9122756794474961,1.0
2.0,0.55188679245283,0.0,0.0,1.0,2.006896551724138,-1.086249268578115,0.3333333333333333,-0.4,4.110214524699862,3.0
-0.16666666666666666,-0.15566037735849056,-0.5,-1.0,0.0,0.0,0.1682855471035692,0.0,-0.17500000000000004,0.0,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.6841427735517848,-0.6666666666666666,0.55,0.0,3.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.83253364540667,0.0,0.8125,0.0,1.0
2.0,2.1462264150943393,2.0,2.0,5.0,2.7586206896551726,-1.1887653598595662,2.0,-0.3875,7.214327888210982,1.0
0.8333333333333334,0.5141509433962262,0.5,0.0,0.0,0.0,-0.669631363370392,-0.6666666666666666,-0.3875,0.0,3.0
0.6666666666666666,0.3820754716981129,0.0,0.0,0.6666666666666666,1.186206896551724,-0.5685196021064945,2.3333333333333335,-0.3375000000000001,1.8111681666100088,1.0
0.8333333333333334,1.3915094339622638,0.5,1.0,0.6666666666666666,1.0344827586206897,-0.6209479227618487,0.6666666666666666,-0.3375000000000001,1.3919235655114421,1.0
0.5,0.7783018867924528,0.0,0.0,0.6666666666666666,0.0,-0.28812170860152125,0.6666666666666666,0.23750000000000002,0.0,3.0
-0.16666666666666666,-0.15566037735849056,-0.5,-1.0,0.0,0.0,0.23101228788765357,-0.6666666666666666,-0.25000000000000006,0.0,1.0
1.8333333333333333,1.146226415094339,2.0,1.0,2.3333333333333335,0.9379310344827587,-1.0965476887068455,1.6666666666666667,-0.375,2.0016818450197706,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.6896551724137931,0.8451726155646576,0.0,0.8375,0.14063087080209694,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.7782328847279106,-0.6666666666666666,-0.275,0.0,1.0
0.8333333333333334,1.1367924528301885,0.5,0.0,0.0,0.0,-0.6401404330017549,0.6666666666666666,-0.375,0.0,3.0
0.3333333333333333,0.4952830188679243,0.0,0.0,0.6666666666666666,1.1655172413793105,-0.28999414862492706,-0.3333333333333333,-0.3500000000000001,1.1356390116476716,1.0
0.16666666666666666,0.410377358490566,0.5,0.0,0.6666666666666666,1.1379310344827587,-0.2862492685781161,0.0,0.15,1.5792882575012077,1.0
0.3333333333333333,1.7405660377358487,0.5,1.0,1.3333333333333333,0.0,-0.04657694558221201,0.3333333333333333,0.46249999999999997,0.0,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.9729666471620824,-0.6666666666666666,0.7125000000000001,0.0,1.0
0.0,0.8066037735849054,0.0,0.0,1.6666666666666667,0.0,0.055939145699238975,1.0,-0.03750000000000003,0.0,0.0
0.5,1.55188679245283,0.5,1.0,1.6666666666666667,0.0,-0.4107665301345817,1.3333333333333333,-0.275,0.0,1.0
0.16666666666666666,0.6367924528301884,0.0,0.0,0.6666666666666666,0.9172413793103449,-0.23288472791105938,0.0,-0.4,1.0723014438818417,1.0
0.5,0.7783018867924528,-0.5,0.0,0.0,0.0,-0.3691047396138093,0.6666666666666666,-0.25000000000000006,0.0,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.9729666471620824,-1.0,0.7749999999999999,0.0,3.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.83253364540667,0.0,0.825,0.0,1.0
-0.16666666666666666,-0.15566037735849056,-0.5,-1.0,0.0,0.0,0.4777062609713273,-0.6666666666666666,0.375,0.0,3.0
-0.3333333333333333,-0.3726415094339622,-0.5,-1.0,0.0,0.0,0.6846108835576357,0.0,-0.275,0.0,1.0
-0.3333333333333333,-0.3726415094339622,-0.5,-1.0,0.0,0.0,0.6729081334113514,-1.0,0.42500000000000004,0.0,1.0
0.3333333333333333,0.2594339622641508,0.5,0.0,1.6666666666666667,1.1655172413793105,-0.38361614979520203,0.6666666666666666,0.15,1.5903812778443758,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.8910473961380918,-1.0,0.525,0.0,1.0
0.16666666666666666,0.8443396226415092,0.0,0.0,0.6666666666666666,0.0,0.06062024575775312,0.3333333333333333,-0.2,0.0,1.0
-0.16666666666666666,-0.15566037735849056,-0.5,-1.0,0.0,0.0,0.41685196021064935,-0.6666666666666666,0.7500000000000002,0.0,1.0
0.0,-0.2216981132075472,0.5,-1.0,1.3333333333333333,0.0,-0.14488004681100045,1.0,-0.4,0.0,1.0
0.5,1.4481132075471697,0.5,1.0,0.6666666666666666,1.0344827586206897,-0.43464014043300137,0.6666666666666666,0.5,1.2086382422930346,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.7674663545933295,-0.6666666666666666,0.6750000000000002,0.0,0.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.5928613224107658,-0.6666666666666666,0.18749999999999997,0.0,1.0
0.16666666666666666,0.8443396226415092,0.0,0.0,0.0,0.0,-0.23335283791691033,0.6666666666666666,-0.012500000000000013,0.0,1.0
1.5,2.231132075471698,-0.5,1.0,0.0,0.0,-0.9870099473376241,0.0,-0.4,0.0,1.0
0.0,-0.11792452830188677,-0.5,-1.0,0.0,0.0,0.06717378583967239,-0.3333333333333333,0.15,0.0,1.0
0.5,1.8820754716981127,-0.5,0.0,0.0,0.0,-0.34195435927442963,0.3333333333333333,0.5625000000000001,0.0,1.0
0.0,0.5896226415094338,0.0,0.0,0.0,0.0,0.09900526623756553,-0.3333333333333333,0.5375000000000001,0.0,1.0
0.0,0.5896226415094338,0.0,0.0,0.6666666666666666,0.8896551724137931,0.16922176711527176,-0.3333333333333333,0.6625000000000001,0.3208387754736899,1.0
1.1666666666666667,0.5613207547169812,1.0,0.0,1.3333333333333333,0.9172413793103449,-0.6167349327091862,-0.3333333333333333,0.5875000000000001,0.6902721368377736,1.0
0.3333333333333333,0.9386792452830187,0.0,0.0,1.3333333333333333,0.0,-0.08168519602106512,-0.3333333333333333,0.1625,0.0,1.0
0.16666666666666666,0.8443396226415092,0.0,0.0,0.6666666666666666,0.8896551724137931,-0.15002925687536556,1.3333333333333333,-0.1875,0.7361471435472616,3.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.9729666471620824,-0.6666666666666666,0.13749999999999998,0.0,1.0
-0.3333333333333333,-0.3726415094339622,-0.5,-1.0,0.0,0.0,0.7548273844353419,-1.0,0.7000000000000002,0.0,1.0
1.3333333333333333,1.693396226415094,1.5,1.0,1.3333333333333333,1.0482758620689656,-0.8938560561732002,1.3333333333333333,-0.4,1.871285180082661,1.0
-0.3333333333333333,-0.3726415094339622,-0.5,-1.0,0.0,0.0,0.5362200117027491,-0.6666666666666666,0.012500000000000013,0.0,1.0
0.6666666666666666,0.3820754716981129,1.0,0.0,1.6666666666666667,2.124137931034483,-0.5015798712697482,-0.6666666666666666,-0.17500000000000004,2.250237068579915,1.0
0.8333333333333334,0.5141509433962262,0.0,0.0,0.6666666666666666,1.1586206896551725,-0.6588648332358102,2.0,-0.3625000000000001,1.9059240307026177,1.0
0.8333333333333334,0.26886792452830194,1.5,0.0,3.0,2.613793103448276,-0.7445289643066118,-0.3333333333333333,-0.28750000000000003,5.346907373280135,3.0
-0.3333333333333333,-0.11792452830188677,-0.5,-1.0,0.0,0.0,0.41170275014628355,-0.6666666666666666,0.6750000000000002,0.0,0.0
-0.16666666666666666,-0.15566037735849056,-0.5,-1.0,0.0,0.0,0.35459332943241656,-0.6666666666666666,0.5,0.0,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.5844353423054408,0.6666666666666666,-0.325,0.0,1.0
-0.16666666666666666,-0.15566037735849056,-0.5,-1.0,0.0,0.0,0.09385605617320043,0.0,-0.3625000000000001,0.0,2.0
-0.3333333333333333,-0.11792452830188677,-0.5,-1.0,0.0,0.0,0.4660035108250429,0.3333333333333333,0.6625000000000001,0.0,3.0
-0.3333333333333333,-0.3726415094339622,-0.5,-1.0,0.0,0.0,0.5104739613809243,0.6666666666666666,-0.375,0.0,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.6532475131655928,-1.0,0.8375,0.0,1.0
0.16666666666666666,0.410377358490566,0.0,0.0,0.6666666666666666,0.0,-0.0915155061439437,0.6666666666666666,0.7875,0.0,1.0
-0.3333333333333333,-0.3726415094339622,-0.5,-1.0,0.0,0.0,0.8456407255705085,-0.6666666666666666,-0.4,0.0,1.0
-0.16666666666666666,0.8160377358490566,0.0,0.0,1.3333333333333333,0.0,0.14441193680514883,-0.3333333333333333,0.037499999999999964,0.0,1.0
1.1666666666666667,1.0990566037735847,0.5,1.0,0.6666666666666666,0.0,-0.7669982445874779,1.0,0.2875000000000001,0.0,1.0
0.3333333333333333,0.4952830188679243,0.5,0.0,0.6666666666666666,0.0,-0.07138677589233493,-0.6666666666666666,0.3625,0.0,1.0
0.3333333333333333,0.9386792452830187,0.5,0.0,0.0,0.8689655172413794,-0.40514921006436494,1.0,-0.3125,1.299028466121558,1.0
0.3333333333333333,0.9386792452830187,0.0,0.0,0.0,0.9655172413793103,-0.170157987126975,-0.6666666666666666,0.7999999999999999,0.5746900216492816,1.0
1.0,1.6084905660377355,0.5,1.0,1.3333333333333333,0.0,-0.6841427735517848,1.6666666666666667,-0.375,0.0,1.0
0.8333333333333334,0.5141509433962262,0.0,0.0,0.6666666666666666,1.1241379310344828,-0.6448215330602691,2.3333333333333335,-0.15,1.7438227979460021,1.0
1.3333333333333333,2.476415094339622,1.0,2.0,2.6666666666666665,2.5172413793103448,-0.8924517261556459,0.3333333333333333,0.10000000000000003,4.655847989837362,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.9729666471620824,0.0,0.8375,0.0,1.0
1.0,1.202830188679245,0.5,1.0,1.3333333333333333,0.9517241379310344,-0.7248683440608539,0.0,-0.25000000000000006,1.49533914225904,1.0
1.6666666666666667,0.30660377358490576,0.0,0.0,1.0,0.0,-1.0520772381509653,1.6666666666666667,-0.4,0.0,1.0
0.0,0.5896226415094338,0.0,0.0,0.6666666666666666,0.0,0.09853715623171459,-0.3333333333333333,0.55,0.0,2.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.7421884142773543,0.0,-0.2,0.0,3.0
0.0,-0.11792452830188677,0.0,-1.0,0.6666666666666666,2.413793103448276,0.005851375073142186,-0.3333333333333333,0.19999999999999998,1.706178096652413,1.0
0.8333333333333334,0.5141509433962262,0.5,0.0,0.0,0.0,-0.6864833235810415,-0.6666666666666666,-0.4,0.0,3.0
1.5,0.45754716981132054,0.5,0.0,1.3333333333333333,1.0965517241379312,-0.93458162668227,1.3333333333333333,-0.25000000000000006,2.035962856273819,1.0
0.5,0.13679245283018865,0.0,0.0,0.0,0.0,-0.5203042715038035,0.3333333333333333,-0.3875,0.0,1.0
0.0,1.0801886792452828,0.0,0.0,1.3333333333333333,0.0,-0.0273844353423058,0.3333333333333333,-0.3500000000000001,0.0,3.0
0.6666666666666666,0.6367924528301884,0.0,0.0,0.0,0.0,-0.5123464014043301,0.0,-0.06249999999999999,0.0,1.0
1.8333333333333333,0.8160377358490566,0.5,0.0,1.6666666666666667,0.0,-0.27314218841427756,1.3333333333333333,-0.375,0.0,1.0
-0.3333333333333333,-0.11792452830188677,0.0,-1.0,0.6666666666666666,1.296551724137931,0.35927442949093,-0.3333333333333333,0.7625000000000002,0.7578322091213255,1.0
-0.16666666666666666,-0.15566037735849056,-0.5,-1.0,0.0,0.0,0.056407255705090587,-0.3333333333333333,0.7000000000000002,0.0,1.0
-0.3333333333333333,-0.3726415094339622,-0.5,-1.0,0.0,0.0,0.4252779403159744,-0.3333333333333333,-0.28750000000000003,0.0,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,1.30251609128145,-1.0,0.85,0.0,1.0
1.1666666666666667,0.6273584905660377,0.5,0.0,0.6666666666666666,0.9793103448275862,-0.8582796957284962,2.0,-0.3875,2.0780447657046754,1.0
0.8333333333333334,1.1367924528301885,0.5,0.0,0.0,0.0,-0.6555880631948502,0.6666666666666666,-0.3125,0.0,3.0
-0.3333333333333333,-0.11792452830188677,-0.5,-1.0,0.0,0.0,0.26190754827384416,-0.3333333333333333,-0.4,0.0,3.0
0.3333333333333333,-0.17452830188679247,-0.5,-1.0,0.0,0.0,-0.1743709771796375,-0.3333333333333333,0.4875,0.0,3.0
-0.3333333333333333,-0.3726415094339622,-0.5,-1.0,0.0,0.0,0.6466939730836743,-1.0,0.8375,0.0,1.0
-0.3333333333333333,-0.3726415094339622,0.0,-1.0,1.0,0.0,0.3634874195435926,-0.3333333333333333,-0.23750000000000002,0.0,1.0
-0.3333333333333333,-0.11792452830188677,-0.5,-1.0,0.0,0.0,0.2853130485664129,0.3333333333333333,0.65,0.0,1.0
0.3333333333333333,0.9386792452830187,0.0,0.0,0.6666666666666666,1.1517241379310346,-0.2623756582796958,0.0,-0.3875,0.9990875096169329,1.0
0.5,0.363207547169811,0.5,0.0,0.6666666666666666,0.9655172413793103,-0.4060854300760675,1.0,-0.26250000000000007,1.0027374711492012,1.0
0.6666666666666666,1.693396226415094,-0.5,0.0,0.0,1.013793103448276,-0.45944997074312427,0.0,0.35,1.0297185593387128,1.0
-0.3333333333333333,-0.3726415094339622,-0.5,-1.0,0.0,0.0,0.4795787009947337,-0.3333333333333333,-0.21250000000000002,0.0,1.0
1.1666666666666667,0.3160377358490565,1.0,0.0,1.6666666666666667,1.0482758620689656,-0.8170860152135747,0.0,-0.3875,1.800075146266841,1.0
0.8333333333333334,0.9103773584905657,0.0,0.0,0.6666666666666666,1.5379310344827586,-0.6289057928613222,0.6666666666666666,-0.375,2.23513624733857,2.0
0.0,-0.11792452830188677,-0.5,-1.0,0.0,0.0,0.1687536571094208,-0.3333333333333333,-0.25000000000000006,0.0,1.0
-0.3333333333333333,-0.3726415094339622,-0.5,-1.0,0.0,0.0,0.5657109420713868,-0.6666666666666666,0.7749999999999999,0.0,1.0
0.16666666666666666,0.6367924528301884,0.0,0.0,0.6666666666666666,0.0,-0.010064365125804718,0.6666666666666666,-0.225,0.0,1.0
0.8333333333333334,-0.55188679245283,-0.5,-1.0,0.0,0.0,-0.6420128730251607,1.3333333333333333,-0.23750000000000002,0.0,1.0
0.8333333333333334,0.7783018867924528,0.5,0.0,2.0,1.0827586206896553,-0.5727325921591571,0.6666666666666666,-0.4,1.1951834821348697,1.0
-0.16666666666666666,-0.15566037735849056,-0.5,-1.0,0.0,0.0,0.4454066705675825,-0.3333333333333333,0.43750000000000006,0.0,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.9027501462843762,0.0,0.7375000000000002,0.0,2.0
-0.3333333333333333,-0.11792452830188677,-0.5,-1.0,0.0,0.0,0.4795787009947337,-0.6666666666666666,0.7875,0.0,1.0
0.5,0.7783018867924528,0.0,0.0,1.6666666666666667,0.9310344827586208,-0.4234055002925686,1.0,-0.275,1.0880463759818217,1.0
0.5,0.7783018867924528,0.5,0.0,1.0,0.0,-0.2291398478642478,-0.3333333333333333,0.7749999999999999,0.0,3.0
-0.16666666666666666,-0.15566037735849056,-0.5,-1.0,0.0,0.0,0.35459332943241656,-0.3333333333333333,0.8125,0.0,2.0
-0.3333333333333333,-0.3726415094339622,-0.5,-1.0,0.0,0.0,0.7548273844353419,-1.0,0.5875000000000001,0.0,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,1.063779988297249,-1.0,0.6750000000000002,0.0,1.0
1.1666666666666667,1.0990566037735847,1.5,1.0,2.3333333333333335,1.517241379310345,-0.7056758338209477,-1.0,0.2125,1.573133420407579,2.0
-0.3333333333333333,-0.11792452830188677,-0.5,-1.0,0.0,0.0,0.2853130485664129,-0.6666666666666666,-0.3875,0.0,1.0
-0.16666666666666666,-0.15566037735849056,0.0,-1.0,1.0,1.1517241379310346,0.018022235225277506,0.3333333333333333,-0.3,1.3651571809414755,1.0
0.6666666666666666,0.3820754716981129,0.5,0.0,1.0,1.0,-0.5643066120538327,1.0,-0.3875,1.4345780179277523,1.0
0.16666666666666666,0.6367924528301884,0.0,0.0,0.6666666666666666,0.0,-0.08402574605032186,0.3333333333333333,-0.17500000000000004,0.0,3.0
0.6666666666666666,0.3820754716981129,0.0,0.0,0.6666666666666666,1.2896551724137932,-0.5324751316559388,1.3333333333333333,-0.1875,1.6927949043674295,1.0
-0.3333333333333333,-0.11792452830188677,-0.5,-1.0,0.0,0.0,0.3513165593914566,0.0,0.7125000000000001,0.0,3.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.8653013458162657,-0.6666666666666666,0.85,0.0,2.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.6434172030427149,-1.0,-0.3625000000000001,0.0,1.0
0.3333333333333333,-0.17452830188679247,-0.5,-1.0,0.0,0.0,-0.39953188999414824,0.3333333333333333,-0.3875,0.0,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,1.0094792276184896,-0.6666666666666666,0.85,0.0,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.7838502047981274,-1.0,0.625,0.0,1.0
-0.3333333333333333,-0.11792452830188677,-0.5,-1.0,0.0,0.0,0.41685196021064935,0.0,-0.1875,0.0,1.0
-0.3333333333333333,-0.3726415094339622,-0.5,-1.0,0.0,0.0,0.5240491515506138,-0.6666666666666666,0.7375000000000002,0.0,3.0
0.3333333333333333,0.9386792452830187,0.0,0.0,1.0,0.0,-0.20620245757753067,0.3333333333333333,-0.04999999999999998,0.0,2.0
0.3333333333333333,0.9386792452830187,1.0,0.0,3.0,0.9310344827586208,-0.34195435927442963,0.3333333333333333,0.6125000000000002,1.0282872018750784,2.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.83253364540667,-0.6666666666666666,0.8125,0.0,1.0
0.6666666666666666,0.02358490566037727,0.5,0.0,1.0,1.103448275862069,-0.60081919251024,1.0,-0.12500000000000003,1.8382923905458841,1.0
0.5,1.4481132075471697,0.5,0.0,1.3333333333333333,1.3793103448275863,-0.3588063194850791,-0.3333333333333333,0.012500000000000013,1.1802257966398884,0.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.8124049151550605,-1.0,0.10000000000000003,0.0,1.0
0.16666666666666666,0.6367924528301884,0.0,0.0,3.3333333333333335,1.9310344827586206,-0.22867173785839684,0.6666666666666666,-0.075,2.2132364781449607,2.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.83253364540667,0.0,0.825,0.0,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.7782328847279106,-0.6666666666666666,0.525,0.0,0.0
0.6666666666666666,1.3915094339622638,0.5,1.0,2.0,4.655172413793103,-0.6022235225277941,0.0,-0.1625,7.79796389400798,2.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.5554125219426567,-0.6666666666666666,0.7625000000000002,0.0,1.0
0.8333333333333334,0.5141509433962262,0.5,0.0,1.0,1.0551724137931036,-0.6209479227618487,0.6666666666666666,-0.3625000000000001,1.4191909251936807,3.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.8653013458162657,-0.6666666666666666,-0.3625000000000001,0.0,1.0
0.6666666666666666,0.6367924528301884,0.0,0.0,0.6666666666666666,1.0344827586206897,-0.503920421299005,0.3333333333333333,-0.012500000000000013,1.2086382422930346,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,0.5549444119368043,0.6666666666666666,-0.3375000000000001,0.0,1.0
-0.5,-0.2216981132075472,-0.5,-1.0,0.0,0.0,1.190169689877121,-1.0,0.7999999999999999,0.0,1.0
0.16666666666666666,1.1367924528301885,0.0,0.0,0.0,1.013793103448276,-0.23756582796957285,0.0,-0.3,1.2071353169562182,2.0
1.1666666666666667,1.2499999999999998,1.0,1.0,2.0,1.3310344827586207,-0.7730836746635456,1.0,-0.3625000000000001,1.903991698126711,1.0
0.8333333333333334,0.693396226415094,0.0,0.0,0.0,0.0,-0.7679344645991805,2.3333333333333335,-0.375,0.0,1.0
0.16666666666666666,0.6367924528301884,0.0,0.0,0.6666666666666666,0.9172413793103449,-0.02785254534815675,-0.3333333333333333,0.225,0.4621853250076041,1.0
